"prop","pop_size","method","estimate"
0.3,200,"chapman",195.555555555556
0.3,200,"chapman",182
0.3,200,"chapman",174.04347826087
0.3,200,"chapman",184.904761904762
0.3,200,"chapman",153.846153846154
0.3,200,"chapman",198.266666666667
0.3,200,"chapman",182
0.3,200,"chapman",163.7
0.3,200,"chapman",178.611111111111
0.3,200,"chapman",234.285714285714
0.3,200,"chapman",173.285714285714
0.3,200,"chapman",197.25
0.3,200,"chapman",199.428571428571
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",178.95
0.3,200,"chapman",178.789473684211
0.3,200,"chapman",168.739130434783
0.3,200,"chapman",299.307692307692
0.3,200,"chapman",165.055555555556
0.3,200,"chapman",175.9
0.3,200,"chapman",217.315789473684
0.3,200,"chapman",178.95
0.3,200,"chapman",193.619047619048
0.3,200,"chapman",187.809523809524
0.3,200,"chapman",239.411764705882
0.3,200,"chapman",233.615384615385
0.3,200,"chapman",247.692307692308
0.3,200,"chapman",252.384615384615
0.3,200,"chapman",162.48
0.3,200,"chapman",168.136363636364
0.3,200,"chapman",212.5
0.3,200,"chapman",203.529411764706
0.3,200,"chapman",195.863636363636
0.3,200,"chapman",189.176470588235
0.3,200,"chapman",190.318181818182
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",191.15
0.3,200,"chapman",164.208333333333
0.3,200,"chapman",145.4
0.3,200,"chapman",210.466666666667
0.3,200,"chapman",243
0.3,200,"chapman",188.421052631579
0.3,200,"chapman",201.0625
0.3,200,"chapman",212.5
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",188.777777777778
0.3,200,"chapman",179.347826086957
0.3,200,"chapman",234.285714285714
0.3,200,"chapman",170.380952380952
0.3,200,"chapman",160.884615384615
0.3,200,"chapman",264.529411764706
0.3,200,"chapman",286.571428571429
0.3,200,"chapman",192.166666666667
0.3,200,"chapman",233.615384615385
0.3,200,"chapman",219.277777777778
0.3,200,"chapman",195.260869565217
0.3,200,"chapman",198.636363636364
0.3,200,"chapman",167.47619047619
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",175.578947368421
0.3,200,"chapman",192.166666666667
0.3,200,"chapman",212.5
0.3,200,"chapman",176.454545454545
0.3,200,"chapman",175.578947368421
0.3,200,"chapman",156.583333333333
0.3,200,"chapman",199.941176470588
0.3,200,"chapman",250.625
0.3,200,"chapman",174.375
0.3,200,"chapman",172.368421052632
0.3,200,"chapman",182
0.3,200,"chapman",222.666666666667
0.3,200,"chapman",159.125
0.3,200,"chapman",152.826086956522
0.3,200,"chapman",192.608695652174
0.3,200,"chapman",169.8
0.3,200,"chapman",182
0.3,200,"chapman",199.428571428571
0.3,200,"chapman",273.5
0.3,200,"chapman",179.095238095238
0.3,200,"chapman",189.625
0.3,200,"chapman",166.086956521739
0.3,200,"chapman",239.789473684211
0.3,200,"chapman",172.85
0.3,200,"chapman",243
0.3,200,"chapman",227.75
0.3,200,"chapman",179.227272727273
0.3,200,"chapman",162.736842105263
0.3,200,"chapman",293.833333333333
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",304
0.3,200,"chapman",191.15
0.3,200,"chapman",243
0.3,200,"chapman",184.904761904762
0.3,200,"chapman",184.772727272727
0.3,200,"chapman",185.05
0.3,200,"chapman",170.909090909091
0.3,200,"chapman",191.76
0.3,200,"chapman",214.294117647059
0.3,200,"chapman",207.117647058824
0.3,200,"chapman",222.666666666667
0.3,200,"chapman",216.857142857143
0.3,200,"chapman",163.434782608696
0.3,200,"chapman",214.533333333333
0.3,200,"chapman",247.357142857143
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",169.8
0.3,200,"chapman",238.933333333333
0.3,200,"chapman",208.142857142857
0.3,200,"chapman",214.105263157895
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",189.625
0.3,200,"chapman",315.090909090909
0.3,200,"chapman",283.666666666667
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",166.086956521739
0.3,200,"chapman",280.538461538462
0.3,200,"chapman",143.592592592593
0.3,200,"chapman",173.285714285714
0.3,200,"chapman",170.380952380952
0.3,200,"chapman",178.411764705882
0.3,200,"chapman",147.142857142857
0.3,200,"chapman",191.631578947368
0.3,200,"chapman",194.2
0.3,200,"chapman",164.571428571429
0.3,200,"chapman",192.166666666667
0.3,200,"chapman",175.222222222222
0.3,200,"chapman",187.545454545455
0.3,200,"chapman",223.9375
0.3,200,"chapman",194.2
0.3,200,"chapman",182
0.3,200,"chapman",204.473684210526
0.3,200,"chapman",271.466666666667
0.3,200,"chapman",230.8
0.3,200,"chapman",162.590909090909
0.3,200,"chapman",173.681818181818
0.3,200,"chapman",226.055555555556
0.3,200,"chapman",195.260869565217
0.3,200,"chapman",195.555555555556
0.3,200,"chapman",217.882352941176
0.3,200,"chapman",216.857142857143
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",247.357142857143
0.3,200,"chapman",169.8
0.3,200,"chapman",160.65
0.3,200,"chapman",239.411764705882
0.3,200,"chapman",147.521739130435
0.3,200,"chapman",182
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",203.35
0.3,200,"chapman",191.631578947368
0.3,200,"chapman",212.5
0.3,200,"chapman",212.5
0.3,200,"chapman",236.222222222222
0.3,200,"chapman",162.736842105263
0.3,200,"chapman",176.454545454545
0.3,200,"chapman",159.125
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",176.190476190476
0.3,200,"chapman",171.235294117647
0.3,200,"chapman",246.588235294118
0.3,200,"chapman",182
0.3,200,"chapman",162.590909090909
0.3,200,"chapman",234.866666666667
0.3,200,"chapman",233.615384615385
0.3,200,"chapman",185.05
0.3,200,"chapman",162.590909090909
0.3,200,"chapman",161.666666666667
0.3,200,"chapman",195.260869565217
0.3,200,"chapman",212.5
0.3,200,"chapman",185.588235294118
0.3,200,"chapman",207.117647058824
0.3,200,"chapman",199.941176470588
0.3,200,"chapman",238.642857142857
0.3,200,"chapman",218.6
0.3,200,"chapman",210.894736842105
0.3,200,"chapman",192.166666666667
0.3,200,"chapman",184.904761904762
0.3,200,"chapman",187.809523809524
0.3,200,"chapman",198.266666666667
0.3,200,"chapman",160.04
0.3,200,"chapman",182
0.3,200,"chapman",224.7
0.3,200,"chapman",254.4375
0.3,200,"chapman",172.368421052632
0.3,200,"chapman",188.421052631579
0.3,200,"chapman",188.1
0.3,200,"chapman",172.85
0.3,200,"chapman",168.739130434783
0.3,200,"chapman",167.47619047619
0.3,200,"chapman",193.4375
0.3,200,"chapman",171.391304347826
0.3,200,"chapman",195.555555555556
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",207.117647058824
0.3,200,"chapman",210.894736842105
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",175.222222222222
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",251.714285714286
0.3,200,"chapman",166.75
0.3,200,"chapman",157.045454545455
0.3,200,"chapman",173.681818181818
0.3,200,"chapman",207.117647058824
0.3,200,"chapman",137.636363636364
0.3,200,"chapman",212.5
0.3,200,"chapman",155.16
0.3,200,"chapman",319.25
0.3,200,"chapman",162.48
0.3,200,"chapman",200.3
0.3,200,"chapman",175.9
0.3,200,"chapman",200.3
0.3,200,"chapman",201.0625
0.3,200,"chapman",195.555555555556
0.3,200,"chapman",234.866666666667
0.3,200,"chapman",157.6
0.3,200,"chapman",221.65
0.3,200,"chapman",188.421052631579
0.3,200,"chapman",265.181818181818
0.3,200,"chapman",222.666666666667
0.3,200,"chapman",164.571428571429
0.3,200,"chapman",172.368421052632
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",212.5
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",188.777777777778
0.3,200,"chapman",207.684210526316
0.3,200,"chapman",212.5
0.3,200,"chapman",214.105263157895
0.3,200,"chapman",229.444444444444
0.3,200,"chapman",239.1875
0.3,200,"chapman",179.458333333333
0.3,200,"chapman",163.434782608696
0.3,200,"chapman",199.941176470588
0.3,200,"chapman",184.772727272727
0.3,200,"chapman",175.578947368421
0.3,200,"chapman",136.25
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",201.0625
0.3,200,"chapman",204.181818181818
0.3,200,"chapman",179.227272727273
0.3,200,"chapman",142.96
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",205.722222222222
0.3,200,"chapman",218.6
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",290.928571428571
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",182
0.3,200,"chapman",234.866666666667
0.3,200,"chapman",196.52380952381
0.3,200,"chapman",214.533333333333
0.3,200,"chapman",210.894736842105
0.3,200,"chapman",139.565217391304
0.3,200,"chapman",166.086956521739
0.3,200,"chapman",210.466666666667
0.3,200,"chapman",159.818181818182
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",190.318181818182
0.3,200,"chapman",192.608695652174
0.3,200,"chapman",235.375
0.3,200,"chapman",151.5
0.3,200,"chapman",228.647058823529
0.3,200,"chapman",169.291666666667
0.3,200,"chapman",175.578947368421
0.3,200,"chapman",184.904761904762
0.3,200,"chapman",243
0.3,200,"chapman",171.833333333333
0.3,200,"chapman",162.590909090909
0.3,200,"chapman",158.761904761905
0.3,200,"chapman",253.166666666667
0.3,200,"chapman",204.473684210526
0.3,200,"chapman",246.8125
0.3,200,"chapman",217.882352941176
0.3,200,"chapman",231.5625
0.3,200,"chapman",187.545454545455
0.3,200,"chapman",286.571428571429
0.3,200,"chapman",168.136363636364
0.3,200,"chapman",169.291666666667
0.3,200,"chapman",203.529411764706
0.3,200,"chapman",253.166666666667
0.3,200,"chapman",194.2
0.3,200,"chapman",179.095238095238
0.3,200,"chapman",201.409090909091
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",231.5625
0.3,200,"chapman",182
0.3,200,"chapman",218.6
0.3,200,"chapman",232.235294117647
0.3,200,"chapman",174.04347826087
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",239.411764705882
0.3,200,"chapman",230.8
0.3,200,"chapman",346.7
0.3,200,"chapman",220.526315789474
0.3,200,"chapman",164.92
0.3,200,"chapman",172.24
0.3,200,"chapman",185.05
0.3,200,"chapman",205.722222222222
0.3,200,"chapman",188.421052631579
0.3,200,"chapman",137.636363636364
0.3,200,"chapman",153.846153846154
0.3,200,"chapman",204.473684210526
0.3,200,"chapman",235.823529411765
0.3,200,"chapman",176.695652173913
0.3,200,"chapman",178.95
0.3,200,"chapman",348.363636363636
0.3,200,"chapman",220.125
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",178.789473684211
0.3,200,"chapman",219.277777777778
0.3,200,"chapman",178.411764705882
0.3,200,"chapman",247.066666666667
0.3,200,"chapman",179.227272727273
0.3,200,"chapman",176.695652173913
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",174.823529411765
0.3,200,"chapman",188.1
0.3,200,"chapman",154.041666666667
0.3,200,"chapman",212.5
0.3,200,"chapman",271.153846153846
0.3,200,"chapman",219.277777777778
0.3,200,"chapman",230.8
0.3,200,"chapman",167.36
0.3,200,"chapman",182
0.3,200,"chapman",239.1875
0.3,200,"chapman",175.9
0.3,200,"chapman",200.3
0.3,200,"chapman",171.391304347826
0.3,200,"chapman",185.588235294118
0.3,200,"chapman",256.071428571429
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",243
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",201.263157894737
0.3,200,"chapman",175.578947368421
0.3,200,"chapman",273.5
0.3,200,"chapman",172.85
0.3,200,"chapman",229.444444444444
0.3,200,"chapman",197.25
0.3,200,"chapman",204.875
0.3,200,"chapman",167.47619047619
0.3,200,"chapman",218.6
0.3,200,"chapman",201.409090909091
0.3,200,"chapman",239.1875
0.3,200,"chapman",182
0.3,200,"chapman",175.9
0.3,200,"chapman",172.24
0.3,200,"chapman",171.833333333333
0.3,200,"chapman",141.333333333333
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",160.214285714286
0.3,200,"chapman",234.866666666667
0.3,200,"chapman",268.416666666667
0.3,200,"chapman",182
0.3,200,"chapman",192.166666666667
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",185.210526315789
0.3,200,"chapman",200.3
0.3,200,"chapman",252.384615384615
0.3,200,"chapman",207.684210526316
0.3,200,"chapman",257.076923076923
0.3,200,"chapman",182
0.3,200,"chapman",223.9375
0.3,200,"chapman",228.647058823529
0.3,200,"chapman",164.208333333333
0.3,200,"chapman",166.086956521739
0.3,200,"chapman",212.5
0.3,200,"chapman",194.2
0.3,200,"chapman",182
0.3,200,"chapman",304
0.3,200,"chapman",257.076923076923
0.3,200,"chapman",223.9375
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",182
0.3,200,"chapman",156.192307692308
0.3,200,"chapman",236.222222222222
0.3,200,"chapman",203.35
0.3,200,"chapman",187.809523809524
0.3,200,"chapman",230.8
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",248.083333333333
0.3,200,"chapman",266.461538461538
0.3,200,"chapman",159.818181818182
0.3,200,"chapman",226.947368421053
0.3,200,"chapman",238.642857142857
0.3,200,"chapman",147.84
0.3,200,"chapman",219.277777777778
0.3,200,"chapman",206.4
0.3,200,"chapman",196.52380952381
0.3,200,"chapman",185.05
0.3,200,"chapman",152.72
0.3,200,"chapman",218.6
0.3,200,"chapman",223.9375
0.3,200,"chapman",239.1875
0.3,200,"chapman",207.117647058824
0.3,200,"chapman",205.238095238095
0.3,200,"chapman",188.1
0.3,200,"chapman",172.85
0.3,200,"chapman",243
0.3,200,"chapman",172.368421052632
0.3,200,"chapman",167.36
0.3,200,"chapman",173.285714285714
0.3,200,"chapman",193.619047619048
0.3,200,"chapman",172.368421052632
0.3,200,"chapman",210.894736842105
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",172.368421052632
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",261.769230769231
0.3,200,"chapman",234.285714285714
0.3,200,"chapman",203.35
0.3,200,"chapman",182
0.3,200,"chapman",190.318181818182
0.3,200,"chapman",176.190476190476
0.3,200,"chapman",214.294117647059
0.3,200,"chapman",141.333333333333
0.3,200,"chapman",275.846153846154
0.3,200,"chapman",175.9
0.3,200,"chapman",178.611111111111
0.3,200,"chapman",176.190476190476
0.3,200,"chapman",157.6
0.3,200,"chapman",179.095238095238
0.3,200,"chapman",237.916666666667
0.3,200,"chapman",227.75
0.3,200,"chapman",273.5
0.3,200,"chapman",144.137931034483
0.3,200,"chapman",152.62962962963
0.3,200,"chapman",163.434782608696
0.3,200,"chapman",235.823529411765
0.3,200,"chapman",230.8
0.3,200,"chapman",185.210526315789
0.3,200,"chapman",182
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",160.782608695652
0.3,200,"chapman",215.888888888889
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",289.923076923077
0.3,200,"chapman",204.875
0.3,200,"chapman",217.882352941176
0.3,200,"chapman",214.294117647059
0.3,200,"chapman",173.681818181818
0.3,200,"chapman",156.583333333333
0.3,200,"chapman",218.6
0.3,200,"chapman",166.185185185185
0.3,200,"chapman",243
0.3,200,"chapman",179.095238095238
0.3,200,"chapman",197.25
0.3,200,"chapman",187.809523809524
0.3,200,"chapman",234.866666666667
0.3,200,"chapman",320.636363636364
0.3,200,"chapman",155.478260869565
0.3,200,"chapman",160.884615384615
0.3,200,"chapman",184.772727272727
0.3,200,"chapman",246.8125
0.3,200,"chapman",254.4375
0.3,200,"chapman",210.894736842105
0.3,200,"chapman",199.941176470588
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",275.533333333333
0.3,200,"chapman",165.363636363636
0.3,200,"chapman",195.260869565217
0.3,200,"chapman",164.571428571429
0.3,200,"chapman",187.809523809524
0.3,200,"chapman",208.6875
0.3,200,"chapman",184.772727272727
0.3,200,"chapman",210.894736842105
0.3,200,"chapman",147.521739130435
0.3,200,"chapman",172.85
0.3,200,"chapman",187.545454545455
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",243
0.3,200,"chapman",182
0.3,200,"chapman",182
0.3,200,"chapman",194.2
0.3,200,"chapman",164.571428571429
0.3,200,"chapman",204.473684210526
0.3,200,"chapman",207.117647058824
0.3,200,"chapman",185.210526315789
0.3,200,"chapman",246.588235294118
0.3,200,"chapman",207.117647058824
0.3,200,"chapman",226.947368421053
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",207.416666666667
0.3,200,"chapman",224.230769230769
0.3,200,"chapman",273.5
0.3,200,"chapman",176.695652173913
0.3,200,"chapman",216.3125
0.3,200,"chapman",195.071428571429
0.3,200,"chapman",282.214285714286
0.3,200,"chapman",219.277777777778
0.3,200,"chapman",231.5625
0.3,200,"chapman",178.611111111111
0.3,200,"chapman",228.647058823529
0.3,200,"chapman",220.125
0.3,200,"chapman",149.894736842105
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",247.357142857143
0.3,200,"chapman",229.444444444444
0.3,200,"chapman",257.076923076923
0.3,200,"chapman",185.588235294118
0.3,200,"chapman",238.933333333333
0.3,200,"chapman",214.294117647059
0.3,200,"chapman",179.227272727273
0.3,200,"chapman",211.047619047619
0.3,200,"chapman",201.263157894737
0.3,200,"chapman",158.761904761905
0.3,200,"chapman",228.647058823529
0.3,200,"chapman",158.761904761905
0.3,200,"chapman",217.882352941176
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",233.368421052632
0.3,200,"chapman",173.681818181818
0.3,200,"chapman",161.666666666667
0.3,200,"chapman",182
0.3,200,"chapman",179.227272727273
0.3,200,"chapman",182
0.3,200,"chapman",227.75
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",212.5
0.3,200,"chapman",222.666666666667
0.3,200,"chapman",225.058823529412
0.3,200,"chapman",175.222222222222
0.3,200,"chapman",254.090909090909
0.3,200,"chapman",153.846153846154
0.3,200,"chapman",163.434782608696
0.3,200,"chapman",150.173913043478
0.3,200,"chapman",222.666666666667
0.3,200,"chapman",199.941176470588
0.3,200,"chapman",190.318181818182
0.3,200,"chapman",198.636363636364
0.3,200,"chapman",164.208333333333
0.3,200,"chapman",227.75
0.3,200,"chapman",160.04
0.3,200,"chapman",223.9375
0.3,200,"chapman",230.8
0.3,200,"chapman",210.894736842105
0.3,200,"chapman",150.173913043478
0.3,200,"chapman",255.2
0.3,200,"chapman",178.95
0.3,200,"chapman",204.875
0.3,200,"chapman",250.625
0.3,200,"chapman",193.619047619048
0.3,200,"chapman",182
0.3,200,"chapman",175.9
0.3,200,"chapman",207.684210526316
0.3,200,"chapman",195.555555555556
0.3,200,"chapman",190.133333333333
0.3,200,"chapman",170.909090909091
0.3,200,"chapman",199.428571428571
0.3,200,"chapman",176.190476190476
0.3,200,"chapman",196.52380952381
0.3,200,"chapman",155.478260869565
0.3,200,"chapman",214.533333333333
0.3,200,"chapman",162.590909090909
0.3,200,"chapman",226.947368421053
0.3,200,"chapman",238.933333333333
0.3,200,"chapman",162.590909090909
0.3,200,"chapman",310.1
0.3,200,"chapman",192.764705882353
0.3,200,"chapman",204.473684210526
0.3,200,"chapman",185.388888888889
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",168.739130434783
0.3,200,"chapman",203.35
0.3,200,"chapman",279.6
0.3,200,"chapman",164.571428571429
0.3,200,"chapman",160.884615384615
0.3,200,"chapman",172.85
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",170.909090909091
0.3,200,"chapman",182
0.3,200,"chapman",253.166666666667
0.3,200,"chapman",215.888888888889
0.3,200,"chapman",200.565217391304
0.3,200,"chapman",271.466666666667
0.3,200,"chapman",231.5625
0.3,200,"chapman",200.3
0.3,200,"chapman",179.095238095238
0.3,200,"chapman",271.153846153846
0.3,200,"chapman",221.470588235294
0.3,200,"chapman",197.25
0.3,200,"chapman",222.666666666667
0.3,200,"chapman",179.347826086957
0.3,200,"chapman",198.266666666667
0.3,200,"chapman",204.181818181818
0.3,200,"chapman",150.28
0.3,200,"chapman",176.190476190476
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",257.076923076923
0.3,200,"chapman",142.35
0.3,200,"chapman",182
0.3,200,"chapman",168.739130434783
0.3,200,"chapman",196.352941176471
0.3,200,"chapman",136.25
0.3,200,"chapman",175.222222222222
0.3,200,"chapman",175.9
0.3,200,"chapman",255.2
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",184.652173913043
0.3,200,"chapman",194.2
0.3,200,"chapman",223.9375
0.3,200,"chapman",162.590909090909
0.3,200,"chapman",165.947368421053
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",178.411764705882
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",176.916666666667
0.3,200,"chapman",176.695652173913
0.3,200,"chapman",157.045454545455
0.3,200,"chapman",212.5
0.3,200,"chapman",170.909090909091
0.3,200,"chapman",179.458333333333
0.3,200,"chapman",171.833333333333
0.3,200,"chapman",144.238095238095
0.3,200,"chapman",182
0.3,200,"chapman",253.764705882353
0.3,200,"chapman",203.35
0.3,200,"chapman",151.5
0.3,200,"chapman",251.714285714286
0.3,200,"chapman",168.739130434783
0.3,200,"chapman",188.421052631579
0.3,200,"chapman",205.722222222222
0.3,200,"chapman",174.04347826087
0.3,200,"chapman",210.894736842105
0.3,200,"chapman",315.090909090909
0.3,200,"chapman",167.36
0.3,200,"chapman",137.423076923077
0.3,200,"chapman",185.388888888889
0.3,200,"chapman",195.555555555556
0.3,200,"chapman",247.066666666667
0.3,200,"chapman",214.533333333333
0.3,200,"chapman",212.5
0.3,200,"chapman",156.41935483871
0.3,200,"chapman",152.826086956522
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",182
0.3,200,"chapman",222.666666666667
0.3,200,"chapman",146.807692307692
0.3,200,"chapman",226.947368421053
0.3,200,"chapman",139.565217391304
0.3,200,"chapman",137.266666666667
0.3,200,"chapman",205.722222222222
0.3,200,"chapman",185.05
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",192.166666666667
0.3,200,"chapman",143.592592592593
0.3,200,"chapman",203.217391304348
0.3,200,"chapman",231.5625
0.3,200,"chapman",166.75
0.3,200,"chapman",191.631578947368
0.3,200,"chapman",188.777777777778
0.3,200,"chapman",179.653846153846
0.3,200,"chapman",255.2
0.3,200,"chapman",188.777777777778
0.3,200,"chapman",217.882352941176
0.3,200,"chapman",214.105263157895
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",189.176470588235
0.3,200,"chapman",146.416666666667
0.3,200,"chapman",142.96
0.3,200,"chapman",154.55
0.3,200,"chapman",173.285714285714
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",230.157894736842
0.3,200,"chapman",166.086956521739
0.3,200,"chapman",178.789473684211
0.3,200,"chapman",157.148148148148
0.3,200,"chapman",185.388888888889
0.3,200,"chapman",217.882352941176
0.3,200,"chapman",282.214285714286
0.3,200,"chapman",175.578947368421
0.3,200,"chapman",231.5625
0.3,200,"chapman",148.344827586207
0.3,200,"chapman",201.263157894737
0.3,200,"chapman",173.285714285714
0.3,200,"chapman",189.176470588235
0.3,200,"chapman",182
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",179.227272727273
0.3,200,"chapman",279.6
0.3,200,"chapman",250.176470588235
0.3,200,"chapman",214.105263157895
0.3,200,"chapman",167.36
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",228.647058823529
0.3,200,"chapman",200.3
0.3,200,"chapman",197.25
0.3,200,"chapman",171.391304347826
0.3,200,"chapman",162.48
0.3,200,"chapman",166.75
0.3,200,"chapman",154.041666666667
0.3,200,"chapman",166.086956521739
0.3,200,"chapman",215.55
0.3,200,"chapman",164.208333333333
0.3,200,"chapman",136.814814814815
0.3,200,"chapman",195.555555555556
0.3,200,"chapman",188.777777777778
0.3,200,"chapman",264.785714285714
0.3,200,"chapman",227.75
0.3,200,"chapman",228.647058823529
0.3,200,"chapman",266.461538461538
0.3,200,"chapman",232.235294117647
0.3,200,"chapman",280.538461538462
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",273.5
0.3,200,"chapman",239.411764705882
0.3,200,"chapman",165.947368421053
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",171.833333333333
0.3,200,"chapman",214.294117647059
0.3,200,"chapman",188.421052631579
0.3,200,"chapman",225.571428571429
0.3,200,"chapman",188.1
0.3,200,"chapman",198.052631578947
0.3,200,"chapman",232.833333333333
0.3,200,"chapman",178.611111111111
0.3,200,"chapman",188.421052631579
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",295.285714285714
0.3,200,"chapman",145.4
0.3,200,"chapman",197.25
0.3,200,"chapman",170.269230769231
0.3,200,"chapman",271.153846153846
0.3,200,"chapman",170.909090909091
0.3,200,"chapman",226.733333333333
0.3,200,"chapman",194.708333333333
0.3,200,"chapman",165.576923076923
0.3,200,"chapman",234.866666666667
0.3,200,"chapman",210.705882352941
0.3,200,"chapman",192.764705882353
0.3,200,"chapman",217.315789473684
0.3,200,"chapman",188.421052631579
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",190.714285714286
0.3,200,"chapman",169.8
0.3,200,"chapman",198.944444444444
0.3,200,"chapman",200.3
0.3,200,"chapman",210.466666666667
0.3,200,"chapman",187.545454545455
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",144.461538461538
0.3,200,"chapman",209.111111111111
0.3,200,"chapman",212.5
0.3,200,"chapman",219.538461538462
0.3,200,"chapman",207.684210526316
0.3,200,"chapman",261.769230769231
0.3,200,"chapman",187.545454545455
0.3,200,"chapman",125.88
0.3,200,"chapman",184.652173913043
0.3,200,"chapman",169.291666666667
0.3,200,"chapman",191.15
0.3,200,"chapman",199.428571428571
0.3,200,"chapman",205.722222222222
0.3,200,"chapman",164.571428571429
0.3,200,"chapman",162.48
0.3,200,"chapman",215.888888888889
0.3,200,"chapman",188.777777777778
0.3,200,"chapman",217.882352941176
0.3,200,"chapman",170.380952380952
0.3,200,"chapman",188.1
0.3,200,"chapman",197.25
0.3,200,"chapman",250.625
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",167.47619047619
0.3,200,"chapman",194.842105263158
0.3,200,"chapman",192.608695652174
0.3,200,"chapman",182
0.3,200,"chapman",239.1875
0.3,200,"chapman",179.095238095238
0.3,200,"chapman",185.588235294118
0.3,200,"chapman",226.055555555556
0.3,200,"chapman",146.807692307692
0.3,200,"chapman",173.681818181818
0.3,200,"chapman",163.434782608696
0.3,200,"chapman",207.684210526316
0.3,200,"chapman",184.652173913043
0.3,200,"chapman",175.222222222222
0.3,200,"chapman",221.65
0.3,200,"chapman",191.631578947368
0.3,200,"chapman",155.857142857143
0.3,200,"chapman",225.058823529412
0.3,200,"chapman",178.95
0.3,200,"chapman",304
0.3,200,"chapman",207.684210526316
0.3,200,"chapman",203.35
0.3,200,"chapman",176.190476190476
0.3,200,"chapman",212.5
0.3,200,"chapman",182
0.3,200,"chapman",170.380952380952
0.3,200,"chapman",182
0.3,200,"chapman",184.652173913043
0.3,200,"chapman",165.363636363636
0.3,200,"chapman",202.333333333333
0.3,200,"chapman",185.05
0.3,200,"chapman",214.533333333333
0.3,200,"chapman",189.95652173913
0.3,200,"chapman",154.272727272727
0.3,200,"chapman",166.75
0.3,200,"chapman",165.055555555556
0.3,200,"chapman",184.904761904762
0.3,200,"chapman",192.764705882353
0.3,200,"chapman",158.130434782609
0.3,200,"chapman",168.136363636364
0.3,200,"chapman",226.733333333333
0.3,200,"chapman",192.166666666667
0.3,200,"chapman",158.538461538462
0.3,200,"chapman",178.95
0.3,200,"chapman",289.923076923077
0.3,200,"chapman",192.166666666667
0.3,200,"chapman",142.217391304348
0.3,200,"chapman",212.5
0.3,200,"chapman",223.9375
0.3,200,"chapman",184.904761904762
0.3,200,"chapman",185.388888888889
0.3,200,"chapman",168.444444444444
0.3,200,"chapman",171.833333333333
0.3,200,"chapman",138.791666666667
0.1,400,"chapman",294.2
